3.037	3.036	2.042	0.008	-0.0098	-0.0181	4.31	4.284	4.213	4.202	0	0	0	0	0.0171463	0.0378062	-0.00720963	-0.0905336	0.0757747	9.63293	-4.56	-2.52	1.19	0.99718	-0.0400414	-0.022991	0.011393	0
3.036	3.034	2.037	0.0073	-0.0108	-0.0293	4.31	4.286	4.23	4.267	0	0	0	0	-0.00413826	0.0154574	-0.00508117	-0.123243	0.109166	9.64747	-4.52	-2.46	1.18	0.997209	-0.0396779	-0.0223925	0.0113269	0
3.032	3.039	2.044	0.0032	-0.0064	-0.0199	4.349	4.241	4.244	4.251	0	0	0	0	-0.00307403	-0.0239191	-0.00720963	-0.0896585	0.00943732	9.68971	-4.52	-2.45	1.18	0.997211	-0.0396979	-0.0223163	0.0112514	0
3.032	3.038	2.035	0.0032	-0.0072	-0.0364	4.333	4.288	4.244	4.225	0	0	0	0	0.00543981	-0.0239191	-0.0104023	-0.0243576	0.0103071	9.70943	-4.51	-2.47	1.17	0.99721	-0.0396323	-0.0224998	0.0111562	0
3.035	3.036	2.039	0.006	-0.0086	-0.0282	4.333	4.281	4.216	4.251	0	0	0	0	-0.00520249	0.00162242	-0.000824246	-0.0276295	-0.0319171	9.83294	-4.54	-2.46	1.16	0.997204	-0.0398461	-0.0224112	0.0111395	0
3.029	3.038	2.038	0.0007	-0.0076	-0.029	4.321	4.256	4.277	4.225	0	0	0	0	-0.00945941	-0.0154053	-0.00401694	0.0500064	-0.0479716	9.86209	-4.57	-2.5	1.16	0.997182	-0.0401682	-0.0228027	0.0111075	0
3.029	3.04	2.034	0.0013	-0.0057	-0.0338	4.34	4.263	4.213	4.279	0	0	0	0	0.0288529	-0.028176	-0.000824246	0.0351357	-0.021249	9.84816	-4.56	-2.56	1.16	0.997178	-0.0400006	-0.0232582	0.0111214	0
3.026	3.045	2.047	-0.0018	-0.0009	-0.0137	4.371	4.251	4.251	4.244	0	0	0	0	0.0373667	0.00587934	-0.0061454	0.0161325	0.0710635	9.80881	-4.48	-2.56	1.16	0.997203	-0.0393811	-0.0233033	0.0110765	0
3.023	3.049	2.053	-0.0042	0.002	-0.005	4.349	4.246	4.241	4.227	0	0	0	0	-0.00945941	0.0197143	0.000239984	-0.0393842	0.0710418	9.79331	-4.47	-2.53	1.16	0.997216	-0.0392281	-0.022992	0.0110703	0
3.02	3.052	2.059	-0.0068	0.0048	0.0019	4.342	4.237	4.239	4.197	0	0	0	0	-0.00945941	-0.00795565	0.00130421	-0.0425465	-0.0108428	9.77503	-4.49	-2.52	1.16	0.99721	-0.0393985	-0.0229401	0.0110774	0
3.02	3.053	2.055	-0.0061	0.0061	-0.0019	4.333	4.241	4.204	4.209	0	0	0	0	0.0128894	-0.0228549	-0.0104023	-0.0417746	-0.0865529	9.87504	-4.51	-2.53	1.14	0.997199	-0.0396442	-0.0230389	0.0109715	0
3.02	3.053	2.051	-0.0068	0.0059	-0.0081	4.328	4.256	4.234	4.251	0	0	0	0	0.0277886	-0.0207264	-0.00188848	0.0809425	-0.0563173	9.85968	-4.51	-2.6	1.14	0.997187	-0.0396299	-0.0236013	0.0109752	0
3.025	3.044	2.043	-0.0017	-0.0019	-0.0196	4.31	4.284	4.244	4.213	0	0	0	0	0.0373667	-0.0026345	0.00130421	0.0864742	0.0344713	9.81729	-4.46	-2.64	1.15	0.997195	-0.0391611	-0.0240072	0.0110155	0
3.023	3.048	2.053	-0.0041	0.0016	-0.0055	4.361	4.251	4.246	4.241	0	0	0	0	0.0309813	-0.018598	-0.00827386	0.0807164	0.069958	9.80197	-4.4	-2.71	1.14	0.997204	-0.0386095	-0.0245558	0.0109678	0
3.023	3.048	2.048	-0.0039	0.0016	-0.0116	4.338	4.27	4.234	4.256	0	0	0	0	0.00756827	-0.00476296	-0.00188848	0.119725	0.00296015	9.845	-4.39	-2.77	1.14	0.997192	-0.0385634	-0.02512	0.0109717	0
3.019	3.052	2.06	-0.007	0.0046	0.0046	4.366	4.258	4.267	4.248	0	0	0	0	-0.0137163	0.022907	-0.00508117	0.0633593	-0.0625278	9.77317	-4.44	-2.78	1.14	0.997174	-0.0389904	-0.0251853	0.0109125	0
3.019	3.052	2.058	-0.0066	0.0044	0.0006	4.347	4.277	4.244	4.206	0	0	0	0	0.0139537	0.0260997	-0.00720963	0.036371	-0.0746248	9.76628	-4.46	-2.77	1.13	0.997169	-0.0391888	-0.0251089	0.0108324	0
3.021	3.053	2.057	-0.0052	0.0049	-0.0029	4.352	4.272	4.225	4.27	0	0	0	0	0.0373667	0.0197143	-0.00188848	-0.109206	0.020474	9.73484	-4.42	-2.7	1.12	0.997201	-0.0387679	-0.0245148	0.0108011	0
3.02	3.053	2.053	-0.0062	0.0053	-0.0101	4.326	4.246	4.23	4.209	0	0	0	0	0.0267244	-0.00157027	-0.00933809	-0.0349028	0.0633914	9.75342	-4.36	-2.69	1.11	0.997222	-0.0382812	-0.0244337	0.0107168	0
3.016	3.053	2.049	-0.0088	0.005	-0.0184	4.317	4.246	4.253	4.213	0	0	0	0	0.0086325	-0.0228549	-0.0146592	-0.0125637	0.0449533	9.72633	-4.33	-2.72	1.1	0.997227	-0.0380454	-0.0246568	0.0105847	0
3.013	3.055	2.057	-0.0118	0.0068	-0.008	4.349	4.251	4.267	4.241	0	0	0	0	-0.0020098	0.00481511	-0.00295271	0.0811626	-0.00643957	9.75404	-4.34	-2.76	1.1	0.997216	-0.0381311	-0.0249725	0.010565	0
3.014	3.055	2.055	-0.0103	0.0063	-0.0128	4.349	4.279	4.241	4.246	0	0	0	0	-0.0115879	0.0484485	0.0044969	-0.0379548	-0.107179	9.70801	-4.41	-2.69	1.1	0.997209	-0.0387152	-0.0243736	0.0105724	0
3.024	3.048	2.059	-0.0021	0.0003	-0.0107	4.326	4.27	4.197	4.194	0	0	0	0	-0.00413826	0.0516412	0.00343267	-0.167757	-0.0908932	9.65026	-4.46	-2.56	1.1	0.997219	-0.0391547	-0.0232251	0.0105514	0
3.024	3.047	2.05	-0.0018	-0.0004	-0.0265	4.331	4.274	4.237	4.216	0	0	0	0	0.0363025	-0.0175337	-0.00827386	-0.138786	0.00130516	9.66617	-4.42	-2.52	1.09	0.997241	-0.038815	-0.0228838	0.0104635	0
3.024	3.046	2.039	-0.0019	-0.0013	-0.0456	4.319	4.265	4.232	4.241	0	0	0	0	0.0320456	-0.0430752	-0.0061454	0.0355177	0.0719464	9.68496	-4.35	-2.59	1.08	0.997249	-0.0382419	-0.0234928	0.010439	0
3.033	3.039	2.045	0.0056	-0.0068	-0.0371	4.338	4.279	4.211	4.202	0	0	0	0	-0.0190375	-0.0217906	0.0044969	0.127818	0.0675184	9.71599	-4.35	-2.68	1.09	0.997232	-0.0382045	-0.024259	0.010514	0
3.03	3.037	2.026	0.003	-0.0084	-0.0645	4.293	4.258	4.246	4.202	0	0	0	0	-0.0424505	0.0186501	0.00768959	0.1554	-0.0230587	9.82612	-4.42	-2.73	1.1	0.997197	-0.0387681	-0.0247312	0.0105949	0
3.024	3.039	2.024	-0.0018	-0.0067	-0.0652	4.312	4.237	4.26	4.237	0	0	0	0	-0.0126521	0.0473843	0.000239984	0.0231438	0.00662005	9.87879	-4.43	-2.69	1.1	0.9972	-0.038911	-0.024392	0.0105806	0
3.02	3.04	2.013	-0.0053	-0.0061	-0.0793	4.291	4.227	4.239	4.248	0	0	0	0	0.0086325	0.0207786	-0.00827386	-0.0699668	-0.0885149	9.85494	-4.46	-2.64	1.09	0.997201	-0.0392121	-0.0239449	0.0104731	0
3.02	3.043	2.013	-0.0048	-0.0029	-0.0756	4.338	4.239	4.204	4.213	0	0	0	0	0.0086325	-0.0271118	-0.0146592	-0.016802	0.00295019	9.88664	-4.46	-2.67	1.07	0.997199	-0.0391448	-0.0241922	0.0103379	0
3.02	3.042	2.004	-0.0051	-0.004	-0.0863	4.321	4.274	4.248	4.213	0	0	0	0	-0.000945569	-0.0207264	-0.0125308	0.00185481	0.0118413	9.88939	-4.46	-2.7	1.06	0.997194	-0.0391396	-0.0244505	0.0102229	0
3.021	3.045	2.009	-0.0044	-0.001	-0.0748	4.361	4.263	4.225	4.216	0	0	0	0	-0.00626672	0.00162242	-0.0157235	0.0627418	-0.0466397	9.83948	-4.49	-2.73	1.04	0.997177	-0.0394254	-0.0247287	0.0100694	0
3.02	3.044	2	-0.0045	-0.0019	-0.0863	4.319	4.267	4.239	4.225	0	0	0	0	-0.00626672	0.0292924	-0.00401694	-0.0539995	-0.162343	9.8603	-4.57	-2.68	1.03	0.99716	-0.0401734	-0.0242578	0.00999195	0
3.022	3.046	2	-0.0029	-0.0001	-0.0834	4.347	4.26	4.209	4.232	0	0	0	0	0.00756827	-0.00157027	-0.013595	-0.0683669	-0.0774754	9.86584	-4.6	-2.65	1.01	0.997156	-0.0404392	-0.0240422	0.00984087	0
3.021	3.051	2.013	-0.0039	0.0041	-0.0609	4.373	4.251	4.232	4.202	0	0	0	0	0.0405594	-0.0452037	-0.00401694	-0.0234505	-0.0763615	9.86583	-4.6	-2.7	1.01	0.997149	-0.0403719	-0.0244329	0.00981813	0
3.017	3.055	2.02	-0.0077	0.0069	-0.0489	4.335	4.225	4.246	4.23	0	0	0	0	0.0437521	-0.0164695	-0.00188848	0.0637909	0.066131	9.77233	-4.52	-2.75	1.01	0.997164	-0.0397118	-0.0248879	0.00983399	0
3.015	3.059	2.032	-0.0087	0.0101	-0.034	4.364	4.244	4.234	4.213	0	0	0	0	0.0373667	0.0282282	0.00236844	0.0220663	0.148253	9.66944	-4.42	-2.73	1.02	0.997204	-0.0387902	-0.024733	0.00987488	0
3.015	3.062	2.038	-0.0088	0.0125	-0.0278	4.349	4.234	4.213	4.232	0	0	0	0	-0.00520249	0.0260997	-0.000824246	-0.0782178	0.113828	9.6345	-4.37	-2.67	1.02	0.997231	-0.0384234	-0.0242041	0.00985543	0
3.016	3.064	2.044	-0.0076	0.0141	-0.0211	4.364	4.256	4.218	4.241	0	0	0	0	-0.0254229	-0.0164695	-0.00188848	-0.0680154	-0.0252252	9.64476	-4.42	-2.66	1.01	0.997218	-0.0388086	-0.0241377	0.00982452	0
3.014	3.066	2.056	-0.0095	0.016	-0.0053	4.366	4.251	4.253	4.237	0	0	0	0	-0.00307403	-0.0260476	0.00556113	0.120247	-0.0924093	9.7295	-4.47	-2.75	1.02	0.997181	-0.039249	-0.0249094	0.0098991	0
3.008	3.067	2.061	-0.0141	0.0164	0.0009	4.328	4.23	4.272	4.232	0	0	0	0	0.0224675	-0.00157027	0.0119465	0.157024	-0.0091204	9.7169	-4.45	-2.83	1.04	0.997168	-0.039109	-0.0255824	0.0100484	0
3.005	3.068	2.066	-0.0162	0.0166	0.004	4.335	4.237	4.253	4.239	0	0	0	0	0.000118661	0.0495128	0.00662536	0.0693352	0.0949037	9.67843	-4.42	-2.81	1.05	0.997185	-0.0387762	-0.0254053	0.0101163	0
3.009	3.068	2.067	-0.013	0.0166	0.0014	4.359	4.265	4.213	4.244	0	0	0	0	-0.0339367	0.064412	0.0108823	-0.107208	0.0433021	9.60529	-4.45	-2.73	1.05	0.997187	-0.0391239	-0.0247622	0.0101912	0
3.01	3.067	2.067	-0.0115	0.0159	-0.0027	4.347	4.26	4.227	4.234	0	0	0	0	-0.0137163	-0.0313687	-0.0125308	-0.111311	0.0599662	9.64229	-4.45	-2.72	1.04	0.997193	-0.0390459	-0.02468	0.0100648	0
3.01	3.065	2.057	-0.0114	0.0137	-0.0203	4.312	4.246	4.23	4.232	0	0	0	0	0.0224675	-0.0632956	-0.0104023	0.0404509	0.103561	9.68966	-4.38	-2.82	1.03	0.997196	-0.0384371	-0.0255168	0.0100087	0
3.019	3.057	2.058	-0.0041	0.0066	-0.0195	4.324	4.286	4.213	4.211	0	0	0	0	-0.0360652	-0.00689142	-0.00827386	0.0417459	0.0678002	9.78397	-4.39	-2.85	1.02	0.997185	-0.03856	-0.0258007	0.00993366	0
3.025	3.049	2.052	0.0012	0	-0.0254	4.31	4.274	4.22	4.211	0	0	0	0	-0.0892767	0.0143932	0.00662536	0.0368649	-0.109756	9.89405	-4.55	-2.86	1.03	0.99713	-0.0399275	-0.025847	0.00996572	0
3.023	3.053	2.056	-0.0005	0.0031	-0.0161	4.34	4.227	4.216	4.248	0	0	0	0	-0.0456432	-0.0228549	0.000239984	0.0935255	-0.197552	9.98588	-4.7	-2.93	1.03	0.997061	-0.0412088	-0.0264854	0.00995976	0
3.021	3.053	2.054	-0.0015	0.0027	-0.0172	4.338	4.267	4.248	4.202	0	0	0	0	0.0384309	-0.0249833	-0.013595	0.0989277	-0.132267	9.93845	-4.72	-3.01	1.01	0.997036	-0.0413897	-0.027166	0.00984694	0
3.02	3.051	2.04	-0.003	0.0015	-0.0351	4.298	4.239	4.227	4.232	0	0	0	0	0.0405594	0.0101363	-0.00933809	0.0921203	-0.0241145	9.94721	-4.69	-3.04	1.01	0.99704	-0.041123	-0.0274707	0.00977354	0
3.021	3.053	2.038	-0.0021	0.0024	-0.0375	4.34	4.256	4.216	4.218	0	0	0	0	0.0150179	0.0165216	-0.00188848	0.0837411	0.158553	9.82581	-4.6	-3.07	1.01	0.997064	-0.0403842	-0.0276832	0.00978402	0
3.018	3.059	2.055	-0.004	0.0083	-0.0125	4.38	4.227	4.223	4.248	0	0	0	0	-0.000945569	0.0516412	-0.0104023	0.00490367	0.155185	9.74153	-4.54	-3.02	1	0.9971	-0.0398138	-0.0272371	0.00967817	0
3.019	3.062	2.055	-0.0034	0.0101	-0.0157	4.338	4.23	4.194	4.213	0	0	0	0	0.00118289	0.078247	0.000239984	-0.225845	0.134832	9.64735	-4.47	-2.83	0.99	0.997165	-0.0392964	-0.0256009	0.00962996	0
3.019	3.066	2.067	-0.0037	0.0135	-0.0005	4.375	4.244	4.22	4.202	0	0	0	0	-0.0222302	0.0218428	-0.00508117	-0.245716	0.118933	9.67245	-4.45	-2.7	0.98	0.997203	-0.0390669	-0.0244494	0.00954006	0
3.016	3.069	2.079	-0.006	0.016	0.016	4.368	4.241	4.246	4.232	0	0	0	0	-0.0530928	-0.0377541	-0.0189162	-0.087797	0.0158488	9.738	-4.5	-2.71	0.96	0.997184	-0.0395539	-0.0245246	0.00934182	0
3.017	3.068	2.075	-0.0049	0.0148	0.0097	4.335	4.253	4.216	4.206	0	0	0	0	-0.0381936	-0.0334972	-0.0167877	0.0391084	-0.168305	9.88954	-4.63	-2.77	0.94	0.997129	-0.0406344	-0.0250549	0.00916796	0
3.016	3.065	2.065	-0.0056	0.0124	-0.0024	4.314	4.251	4.234	4.206	0	0	0	0	-0.000945569	0.0207786	-0.00720963	0.0370061	-0.190926	9.97331	-4.72	-2.77	0.93	0.997097	-0.0414427	-0.0250281	0.0090742	0
3.013	3.068	2.074	-0.008	0.0144	0.0122	4.352	4.232	4.241	4.244	0	0	0	0	0.00331135	0.0633478	0.0044969	-0.165108	-0.182142	9.89651	-4.8	-2.62	0.92	0.997098	-0.0421732	-0.0237669	0.00904838	0
3.013	3.072	2.088	-0.0084	0.0178	0.0334	4.38	4.239	4.225	4.241	0	0	0	0	0.0256602	0.00268665	-0.00295271	-0.191228	-0.055537	9.85881	-4.8	-2.54	0.92	0.997117	-0.0421686	-0.0230095	0.0089871	0
3.015	3.072	2.091	-0.0062	0.0176	0.0366	4.366	4.267	4.22	4.244	0	0	0	0	0.0490732	-0.0569102	0.000239984	-0.0414093	0.0409188	9.80196	-4.73	-2.59	0.92	0.997132	-0.041548	-0.0234407	0.00902219	0
3.016	3.068	2.077	-0.0052	0.0136	0.0134	4.317	4.267	4.232	4.244	0	0	0	0	0.010761	-0.0409468	0.00768959	0.0854366	0.122212	9.79585	-4.67	-2.67	0.93	0.997135	-0.0409929	-0.0242203	0.0091446	0
3.015	3.065	2.068	-0.0059	0.0109	-0.0007	4.317	4.256	4.241	4.218	0	0	0	0	-0.0158448	-0.0111483	0.014075	0.196688	0.0656274	9.83253	-4.66	-2.78	0.95	0.997113	-0.0409372	-0.0251453	0.00932445	0
3.017	3.067	2.071	-0.004	0.0121	0.0061	4.359	4.251	4.204	4.258	0	0	0	0	-0.0328725	0.0154574	0.0108823	0.235141	-0.0200163	9.93893	-4.72	-2.87	0.97	0.997072	-0.0413964	-0.0259607	0.00945473	0
3.022	3.057	2.065	0.0003	0.0033	-0.0019	4.319	4.3	4.258	4.234	0	0	0	0	-0.00839518	0.0420632	-0.00508117	0.0486355	-0.217499	9.9305	-4.83	-2.85	0.96	0.997036	-0.0423902	-0.0257686	0.00936973	0
3.024	3.055	2.055	0.0021	0.0019	-0.0163	4.335	4.274	4.218	4.218	0	0	0	0	0.0448163	0.0441916	-0.0104023	-0.0840072	-0.15744	9.80719	-4.85	-2.77	0.94	0.997047	-0.0426075	-0.0250263	0.00922867	0
3.032	3.044	2.051	0.0088	-0.0075	-0.025	4.319	4.295	4.244	4.194	0	0	0	0	0.0607798	0.00694357	-0.00401694	-0.0847737	0.00478798	9.70654	-4.78	-2.72	0.94	0.997082	-0.0420176	-0.024652	0.00918765	0
3.03	3.047	2.05	0.0069	-0.005	-0.0281	4.333	4.237	4.216	4.22	0	0	0	0	0.0384309	-0.0239191	0.000239984	0.00135905	0.0395936	9.69466	-4.73	-2.76	0.94	0.997096	-0.0415135	-0.0249289	0.00921431	0
3.033	3.044	2.053	0.0091	-0.0077	-0.0268	4.333	4.284	4.23	4.26	0	0	0	0	0.0118252	-0.0026345	0.00236844	-0.00902995	0.116706	9.66558	-4.66	-2.76	0.95	0.997117	-0.0409685	-0.024956	0.00925293	0
3.033	3.045	2.049	0.0089	-0.0063	-0.0337	4.342	4.263	4.218	4.232	0	0	0	0	-0.00307403	0.00268665	0.00768959	0.00952789	0.0461445	9.69563	-4.65	-2.76	0.96	0.99712	-0.0408553	-0.0250012	0.0093345	0
3.03	3.05	2.059	0.0066	-0.0017	-0.0204	4.364	4.239	4.223	4.194	0	0	0	0	-0.00626672	-0.0026345	0.000239984	0.103243	0.0314966	9.73035	-4.65	-2.82	0.96	0.997109	-0.0408338	-0.0254759	0.00935678	0
3.029	3.054	2.064	0.0051	0.0013	-0.0144	4.352	4.239	4.216	4.223	0	0	0	0	0.00437558	0.00694357	-0.00508117	0.115194	0.0180411	9.74462	-4.64	-2.87	0.95	0.997101	-0.0407598	-0.0259046	0.00932537	0
3.037	3.05	2.077	0.0119	-0.0023	0.0034	4.359	4.281	4.199	4.227	0	0	0	0	-0.0020098	0.022907	-0.00933809	0.012204	-0.0034312	9.72691	-4.65	-2.85	0.94	0.997102	-0.0408307	-0.0257665	0.00922456	0
3.037	3.05	2.074	0.0121	-0.0017	-0.0016	4.354	4.277	4.22	4.227	0	0	0	0	-0.0105236	0.0239712	0.00556113	0.028062	-0.0127221	9.80067	-4.67	-2.84	0.95	0.997096	-0.0410283	-0.0256755	0.00927126	0
3.038	3.052	2.075	0.0129	-0.0006	-0.0005	4.373	4.288	4.225	4.213	0	0	0	0	-0.0232944	0.0112005	-0.0061454	-7.31945e-05	-0.101602	9.76578	-4.75	-2.83	0.94	0.997071	-0.0417027	-0.0256036	0.00918926	0
3.038	3.05	2.068	0.0126	-0.0017	-0.0124	4.345	4.286	4.234	4.237	0	0	0	0	0.00437558	-0.00901988	-0.0178519	0.0206977	0.0015344	9.76907	-4.75	-2.86	0.92	0.997068	-0.0416866	-0.0258212	0.00902031	0
3.036	3.051	2.072	0.0103	-0.0008	-0.008	4.361	4.279	4.256	4.234	0	0	0	0	0.0352383	0.00268665	-0.0157235	-0.0511462	0.0815433	9.79015	-4.67	-2.84	0.9	0.9971	-0.0410415	-0.0256345	0.00887233	0
3.034	3.05	2.064	0.0082	-0.0017	-0.0198	4.326	4.265	4.241	4.225	0	0	0	0	-0.0020098	-0.00901988	-0.0189162	0.0311217	0.121621	9.82856	-4.62	-2.87	0.88	0.997113	-0.0406089	-0.0258974	0.00870532	0
3.034	3.052	2.061	0.0081	-0.0001	-0.0227	4.342	4.251	4.204	4.244	0	0	0	0	-0.0616067	-0.014341	-0.0199804	-0.0293749	-0.0881661	9.86129	-4.74	-2.88	0.86	0.997072	-0.0416035	-0.0259729	0.00848247	0
3.035	3.046	2.052	0.0094	-0.0056	-0.0325	4.307	4.279	4.241	4.241	0	0	0	0	-0.044579	-0.0228549	-0.0178519	-0.00330704	-0.229553	9.98457	-4.9	-2.91	0.83	0.997008	-0.0429947	-0.0262311	0.008278	0
3.034	3.048	2.055	0.0082	-0.0034	-0.0254	4.356	4.263	4.227	4.23	0	0	0	0	0.0373667	-0.0303045	-0.00933809	0.0847367	-0.207133	9.93762	-4.95	-2.99	0.83	0.996969	-0.043485	-0.0269046	0.00820047	0
3.032	3.051	2.055	0.0067	-0.0013	-0.0239	4.342	4.246	4.218	4.246	0	0	0	0	0.0799359	0.0080078	-0.0104023	0.0137317	-0.0381944	9.83427	-4.88	-2.99	0.82	0.996996	-0.042878	-0.0269151	0.00811353	0
3.032	3.051	2.052	0.0062	-0.0008	-0.0308	4.34	4.263	4.223	4.239	0	0	0	0	0.034174	0.0314209	-0.00188848	0.0182634	0.122256	9.73065	-4.79	-2.96	0.81	0.997035	-0.0420915	-0.0267141	0.00810756	0
3.031	3.052	2.046	0.0053	-0.0004	-0.0423	4.328	4.251	4.216	4.227	0	0	0	0	-0.000945569	0.0143932	-0.00827386	-0.0295565	0.124567	9.66154	-4.74	-2.94	0.81	0.99706	-0.0416396	-0.0264982	0.00802805	0
3.038	3.047	2.058	0.0107	-0.0043	-0.026	4.366	4.302	4.23	4.251	0	0	0	0	0.0192748	-0.00476296	-0.0157235	-0.0540361	0.0857098	9.6241	-4.72	-2.95	0.79	0.997068	-0.0414428	-0.0265506	0.00787837	0
3.039	3.042	2.05	0.0119	-0.0087	-0.0424	4.302	4.281	4.225	4.232	0	0	0	0	0.0128894	-0.0111483	-0.0189162	0.0353629	0.124085	9.62311	-4.7	-2.96	0.77	0.997072	-0.0413084	-0.0266686	0.0076978	0
3.036	3.045	2.055	0.0091	-0.0057	-0.0368	4.356	4.258	4.239	4.241	0	0	0	0	-0.0477717	0.0143932	0.00236844	0.0376391	-0.0287717	9.67669	-4.77	-2.97	0.77	0.997044	-0.0419398	-0.0267157	0.00770632	0
3.036	3.046	2.047	0.0087	-0.0049	-0.0499	4.331	4.256	4.209	4.194	0	0	0	0	-0.0616067	0.0431274	0.0044969	-0.0409179	-0.142328	9.68785	-4.91	-2.9	0.77	0.997007	-0.0431624	-0.0261614	0.00769489	0
3.034	3.049	2.049	0.0071	-0.002	-0.0486	4.347	4.244	4.213	4.223	0	0	0	0	0.00969673	0.0282282	-0.00508117	-0.226673	-0.0866863	9.66781	-4.94	-2.77	0.75	0.997025	-0.0434423	-0.0250152	0.00758727	0
3.033	3.055	2.062	0.0059	0.0028	-0.0332	4.382	4.248	4.216	4.227	0	0	0	0	0.0384309	0.00268665	-0.013595	-0.265357	0.00660354	9.6023	-4.9	-2.77	0.74	0.997043	-0.0430559	-0.0249913	0.00746017	0
3.039	3.047	2.064	0.0113	-0.0038	-0.0313	4.333	4.293	4.225	4.213	0	0	0	0	0.0160821	-0.111186	-0.0157235	-0.128614	0.112432	9.71746	-4.83	-2.84	0.73	0.997053	-0.042469	-0.0256317	0.00734543	0
3.039	3.046	2.055	0.0111	-0.0045	-0.0404	4.34	4.284	4.23	4.22	0	0	0	0	-0.0147806	-0.115443	-0.00401694	0.218472	0.143618	9.99488	-4.79	-3.08	0.73	0.997014	-0.04208	-0.0276937	0.0074028	0
3.036	3.051	2.064	0.0083	-0.0002	-0.0217	4.364	4.241	4.223	4.23	0	0	0	0	-0.0296798	-0.0356256	-0.00188848	0.310075	0.0292113	10.0603	-4.82	-3.12	0.73	0.996992	-0.0423727	-0.0280519	0.00739074	0
3.038	3.053	2.072	0.0097	0.0013	-0.0062	4.331	4.274	4.164	4.26	0	0	0	0	-0.0179732	0.0569624	0.00130421	0.21187	-0.0136303	9.98483	-4.86	-3.16	0.73	0.996971	-0.0426561	-0.0283657	0.00740898	0
3.034	3.053	2.063	0.0064	0.0012	-0.017	4.312	4.239	4.23	4.234	0	0	0	0	-0.00307403	0.0867608	-0.00720963	-0.032014	-0.0368233	9.90874	-4.88	-3.05	0.72	0.996989	-0.042874	-0.0274151	0.00729016	0
3.038	3.046	2.056	0.0093	-0.0043	-0.0282	4.302	4.281	4.213	4.213	0	0	0	0	0.0320456	0.0378062	-0.00295271	-0.1485	-0.0558042	9.79734	-4.87	-2.94	0.71	0.997017	-0.042811	-0.0264834	0.00722252	0
3.036	3.048	2.053	0.0074	-0.0026	-0.0336	4.333	4.244	4.216	4.185	0	0	0	0	0.0309813	0.0133289	0.00556113	-0.110921	0.0120167	9.72534	-4.83	-2.88	0.72	0.997045	-0.0424904	-0.0259418	0.00726356	0
3.037	3.044	2.046	0.0083	-0.0059	-0.0467	4.302	4.284	4.216	4.239	0	0	0	0	0.00969673	0.0292924	0.000239984	-0.0451033	0.0354861	9.66808	-4.81	-2.83	0.72	0.997065	-0.0422904	-0.0255063	0.00725275	0
